Datetime,Tweet Id,Text
2021-01-15 15:57:25,1350109843319828483,"Lights, camera and no subscription required! Check out my @LOLNetwork now playing on @TiVo Stream 4K. #NowStreaming… https://t.co/pmqp8cTHt8"
2021-01-15 02:28:12,1349906196787060737,I am the MVP! @ReggieBush just threw off my awesome QB skills! Full episode on @LOLNetwork YouTube now!… https://t.co/y0gwCI9nzJ
2021-01-15 00:09:37,1349871323372130305,"RT @MiguezMatt: I know I'm late, but I'm currently listening to @KevinHart4real on @joerogan's podcast. What a guy. Dude lives such a posit…"
2021-01-15 00:09:31,1349871298621497345,RT @GeoffRodkey: .@KevinHart4real's first book for middle grade kids (and my tenth) comes out June 1st. It's funny! And inspiring! And occa…
2021-01-15 00:09:01,1349871171760660481,RT @LOLNetwork: Make 2021 your year with a chance to win a @Hydrow_by_CREW rowing machine and a three-month membership! Enter at https://t.…
2021-01-14 20:41:17,1349818892420591616,Just posted a photo https://t.co/X4znPa6hdt
2021-01-14 01:26:08,1349528190360842241,Thanks for the skateboard @tonyhawk! Now I can really “vert” 😆 Watch the full episode on @LOLNetwork YouTube now!… https://t.co/yDOLt8WfY1
2021-01-14 01:00:19,1349521695779008514,#LilSwag #LiveLoveLaugh #ComedicRockastarShit https://t.co/0U73XNcqyo
2021-01-13 20:47:07,1349457972687110144,Put a “F” on your chest fellas..... @fableticsmen ....It’s a lifestyle!!!! #Fabletics https://t.co/HSIA0YdFf2
2021-01-13 15:52:45,1349383896303955976,"RT @sherrieshepherd: It's Redemption night! My sister Lauren and I return for a second chance at success on @EEntertainment's ""Celebrity Ga…"
2021-01-13 15:52:41,1349383879837310976,RT @eentertainment: Get ready for a special redemption episode of #CelebrityGameFace with @kevinhart4real NOW on E! 💪 https://t.co/Z9pIRcnU…
2021-01-12 20:53:46,1349097260898865153,I would make the BEST sports announcer! Just don’t ask @JemeleHill 🤫 Full episode on @LOLNetwork YT channel.… https://t.co/iYq56tWyHg
2021-01-11 23:52:11,1348779774076878850,"Lights, camera and no subscription required! Check out my @LOLNetwork now playing on @TiVo Stream 4K. #NowStreaming… https://t.co/Ogn4vnfftZ"
2021-01-11 18:08:25,1348693260231962625,Just posted a photo https://t.co/bSnkZ0i1j5
2021-01-11 02:04:17,1348450627043553280,Just posted a photo https://t.co/r1GzOei1Tq
2021-01-11 00:34:32,1348428043899965440,#LiveLlveLaugh #comedicrockstarshit https://t.co/MLZf7Ygp4o
2021-01-10 20:11:02,1348361730989035520,Why are Sundays so dope &amp; relaxing? My favorite day of the week by far
2021-01-07 01:21:19,1346990262338289666,Bop Bop Bop ..... #LiveLoveLaugh https://t.co/STObvipjf5
2021-01-06 23:24:12,1346960790847418368,Just posted a photo https://t.co/OTRdBrDvGZ
2021-01-06 17:19:04,1346868902404509696,@shaq made my son cry and never paid me. This is unacceptable 😂😂😂😂😂 https://t.co/KOagMqaRIZ
2021-01-06 16:44:43,1346860255443996673,Good morning world 🕺🏾 #Harts https://t.co/YAPdDehHiw
2021-01-06 15:40:17,1346844040919015426,I agree....this show is everything....love you guys and thankful for the opportunity 🕺🏾🕺🏾🕺🏾 https://t.co/Om2AKcG1Jm
2021-01-06 15:38:34,1346843608993861634,Say less....I’m in 💪🏾 https://t.co/nNW95zx880
2021-01-05 16:38:50,1346496388226453504,Grown little man .... #HustleHart https://t.co/ipCgTCju4x
2021-01-05 00:16:45,1346249241081958400,RT @RicFlairNatrBoy: I Had To Give @KevinHart4real Some Lessons On STYLIN’ And PROFILIN’ When You’re In The Ice Tub! WOOOOO! Check Out The…
2021-01-02 19:34:58,1345453551674413057,Just posted a photo https://t.co/8UkJoEf5tb
2021-01-02 15:57:05,1345398719173304320,Excited about 2021....Major announcements coming soon
2021-01-01 07:13:51,1344904655201976320,Bring in 2021! Happy New Year 🎊🎈 https://t.co/gwtGCFs44L
2020-12-31 23:42:49,1344791148565417984,Nice hearing so many people helped mold @ChrisBosh's confidence. It takes a village sometimes and it doesn't hurt t… https://t.co/WsK0A1aqJ2
2020-12-30 19:44:34,1344368803786833920,This was my best walk out yet on #ColdasBallsS4! Thanks @RicFlairNatrBoy for teaching the art of stylin’ and profil… https://t.co/g1pQhPRF1o
2020-12-29 00:21:37,1343713750163996672,New episode of #ColdasBallsS4 with @ChrisBosh only on @LOLNetwork! #PoweredbyOldSpice #EpisodeonYT https://t.co/NeuTI5O4L6
2020-12-28 15:49:25,1343584850792464384,My guest on #ColdAsBalls really defines being unstoppable! Ryan Garcia has revealed his greatness in the ring which… https://t.co/pPJZtSF0im
2020-12-28 05:36:52,1343430695763419137,I don’t know who needs to hear this but  keep doing YOU...don’t let the opinions of those who can’t or don’t affect… https://t.co/iXgxSP501c
2020-12-27 02:02:13,1343014290538680320,#Harts https://t.co/tfm0Qce1hJ
2020-12-26 23:28:29,1342975600148033537,#Harts #SorryAboutTheAshyFoot https://t.co/3DWA36ydj6
2020-12-25 19:49:11,1342558026184749056,Happy Holidays .... #Harts https://t.co/iJNFbd0rgy
2020-12-24 22:07:47,1342230516519628800,Missed my sanctuary AKA “Hustle Hart Fitness” ....No Days Off....Happy Holidays people. Wishing you all a blessed o… https://t.co/rlO6IuHwD6
2020-12-24 18:13:32,1342171564977106944,Thank you for love @variety ....It’s an honor to be mentioned in such an amazing group. #LiveLoveLaugh… https://t.co/TINxivpfZA
2020-12-23 02:23:24,1341570071546609664,So proud of my brother @russwest44 ....His line @honorthegift is fire 🔥🔥🔥🔥 Had to show him some love and support. K… https://t.co/I79Wp9LHuu
2020-12-22 02:22:44,1341207513715359746,Holiday fresh in our @fabletics &amp; @fableticsmen .... #Harts #Fabletics https://t.co/8RVHZl2rAV
2020-12-21 21:00:26,1341126406873501699,Priceless #Harts https://t.co/Z8i48RHudQ
2020-12-20 10:16:05,1340601861913493507,RT @eentertainment: It's game night with @kevinhart4real! 🙌 Catch a new episode of #CelebrityGameFace Tuesday on E! https://t.co/029HP50Q0R
