Datetime,Tweet Id,Text
2021-01-16 19:07:30,1350520069135224838,"@omyword James Murdoch left last year, saying it was because of how it was run https://t.co/XJfI9z1EHx"
2021-01-16 17:19:11,1350492808688197632,"No, I don't care about the NBA, whether it be James Hardin or Labron James, I couldn't care less. They are all joke… https://t.co/Ty9RDegqr3"
2021-01-16 05:27:42,1350313759026405376,@ThatOne86089707 Welp James Hardin was traded. I hope he enjoys the higher cost of living the Tri-State area has. 😉
2021-01-16 03:06:36,1350278251671818240,Somebody shared a post on Facebook two pics of Rick Ross one of James Hardin my girl said let me go look at his Ins… https://t.co/i9V5epU9ap
2021-01-16 01:08:22,1350248495769378816,@adamclanton @JHarden13 James Hardin worked to get in championship form this off season. He worked almost as hard a… https://t.co/ZaJzBrKi7Y
2021-01-16 00:36:42,1350240525111197699,"@lmcgaughy I have ~33K seniors in TxHD 19 in Hardin, Jasper, Newton, Polk &amp; Tyler counties. When those Texans that… https://t.co/eHJGhH97Fp"
2021-01-15 23:34:02,1350224755752890370,@TMKSESPN Kyrie not physically ready to play? Did they get a look at James Hardin’s shape?
2021-01-15 19:29:24,1350163191494549505,"RT @WiscoHeroics1: Are you guys ready for a hot take? The #Bucks are the winners from the James Hardin trade! 
#FearTheDeer

https://t.co/2…"
2021-01-15 18:52:56,1350154014130909191,"Not football, but had to share-Houston Rockets James Hardin forced his way out of town this season.  He still plans… https://t.co/b3B0beyHOK"
2021-01-15 17:41:55,1350136145062068224,"RT @WiscoHeroics1: Are you guys ready for a hot take? The #Bucks are the winners from the James Hardin trade! 
#FearTheDeer

https://t.co/2…"
2021-01-15 14:35:49,1350089308552704001,RT @Troy_D_Brown: BIZ 101 for prof athletes: don’t force your way out of town one week before your restaurant opens in said town—Especially…
2021-01-15 14:35:03,1350089117359595520,RT @HtownWheelhouse: Shaq flattens James Hardin. ⁦@LockedOnRockets⁩ wow! He just told Hardin You didn’t give it your all....I agree! https:…
2021-01-15 13:52:02,1350078292305584134,@glow_smokey @Rwlshmakeup Haha - I didn’t see that this was a Reply to Robt. I live in Houston where Hardin just ma… https://t.co/JfbME0DZu1
2021-01-15 10:50:33,1350032617450725376,@MoEgger1530 James Hardin is a baby. Always has been
