Datetime,Tweet Id,Text,Topic
1/16/2021 19:08,1.35052E+18,Another AOC proposal! https://t.co/rAB3VRl1IT,AOC
1/16/2021 19:08,1.35052E+18,"@mytwocentsintx @johnrobertgage @AOC No need for sarcasm, unfortunately you don't find many Repubs who want more gu… https://t.co/jYmfcXTFC1",AOC
1/16/2021 19:08,1.35052E+18,@LibertyFirst7 @CANCELtheGOP @kurtbardella @ProjectLincoln @AOC @Morning_Joe No. You are parsing definitions to sui… https://t.co/TkjVFAGNVT,AOC
1/16/2021 19:07,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:07,1.35052E+18,"@VickiSherlock Yup, I had a mutual that I considered pretty decent. That was until anyone said shit about AOC and t… https://t.co/gHxiW5hfW1",AOC
1/16/2021 19:07,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:07,1.35052E+18,"@BirchBee @Jakedbaker @sofieroberta @AOC Oh, okay. So you just meant to make no sense then. Got it. Mission accomplished.",AOC
1/16/2021 19:07,1.35052E+18,@cbecks95 @Johnrigsby128 @AOC Who gave you the authority to deem certain actions affecting others as an infringemen… https://t.co/4KS0pOQBbU,AOC
1/16/2021 19:07,1.35052E+18,RT @janschakowsky: Nor did I,AOC
1/16/2021 19:07,1.35052E+18,"RT @ThomB01: @RealKHiveQueenB I'm sure the $2000 line is a Justice Democrats creation. Remember, AOC is a shadow board member of JD.",AOC
1/16/2021 19:07,1.35052E+18,"@bigbacon20 @SloneKandy @Quality_JWC @PhotoMojoEye @AOC So if you have a law that says she can’t abort, you aren’t… https://t.co/20ZQ4YtKUr",AOC
1/16/2021 19:07,1.35052E+18,RT @RobertaAAvery: @MyLawyerGabe @J_ManPrime21 @AOC @AOC  needs to do her damn job. Period. Don't lie to your constituents either. The goal…,AOC
1/16/2021 19:07,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:07,1.35052E+18,@Gone_Viking1000 @MStrSur @Indepen21944631 @janschakowsky @AOC That’s not the singer you think it is old lady.,AOC
1/16/2021 19:07,1.35052E+18,"RT @OnlineGamingXp: @AOC 𝗖𝗼𝗻𝘀𝗽𝗶𝗿𝗮𝗰𝘆 𝘁𝗵𝗲𝗼𝗿𝘆 𝗶𝘀 𝗷𝘂𝘀𝘁 𝗿𝗲𝗰𝘆𝗰𝗹𝗲𝗱 𝗿𝗲𝗹𝗶𝗴𝗶𝗼𝘂𝘀 𝗺𝗶𝗻𝗱𝘀𝗲𝘁
Leverage on gullibility, that's it https://t.co/Fk2yO3jfwV",AOC
1/16/2021 19:07,1.35052E+18,@slyquetzalcoatl @WidescreenNews @thiccntiredd @AOC Fair and reasonable ...thank you!,AOC
1/16/2021 19:07,1.35052E+18,"AOC wants ‘re-education’ camps, what could possibly go wrong. https://t.co/BvzdOUVPp0",AOC
1/16/2021 19:07,1.35052E+18,https://t.co/OtaLe7DtBa,AOC
1/16/2021 19:07,1.35052E+18,AOC and the Squad are right: 1400 is not 2000 we need 2000 now and we need 2000 a month for the duration of the pandemic! Nothing less!,AOC
1/16/2021 19:07,1.35052E+18,Ok thx to those who pointed out it os *slightly* more complicated. She asked to join Nat Res to fight the petroleum… https://t.co/JEhXItUCMZ,AOC
1/16/2021 19:07,1.35052E+18,@AOC #StoptheDivide,AOC
1/16/2021 19:07,1.35052E+18,RT @iamntyrell: Translating authenticity and synthetic personalisation online from the elders in politics just... isn’t working. Even an AO…,AOC
1/16/2021 19:07,1.35052E+18,RT @WheresMyArk_23: @AOC The Capitol has been closed off to the public for over 6 months. Anyone who gave a tour knew that rule and should…,AOC
1/16/2021 19:07,1.35052E+18,I c AOC is being stupid again. She must not know that confederates were democrats. They wanted slavery. Abe Lincoln… https://t.co/CRNG6IaNik,AOC
1/16/2021 19:07,1.35052E+18,@jharyd1 @JTmor @AOC I believe that a number of republicans are done with it and read that Arizona is reporting a n… https://t.co/Bx42hwbVHU,AOC
1/16/2021 19:07,1.35052E+18,@hunterw @AOC Oh hell no,AOC
1/16/2021 19:07,1.35052E+18,"RT @hunterw: .@AOC: ""Mark Zuckerberg and Facebook bear partial responsibility for Wednesday's events. Period.""",AOC
1/16/2021 19:07,1.35052E+18,@JOreilly3005 @RandyInLA @RoArquette @JeriLRyan @AOC This is reason 4 Twitter name. Im not limiting myself to a rev… https://t.co/L1N5F37Lma,AOC
1/16/2021 19:07,1.35052E+18,"@wayotworld I assume when AOC users the term ''white supremacists'', she's literally referring to the 74M Trump voters?",AOC
1/16/2021 19:07,1.35052E+18,AOC Tells Rachel Maddow She Couldn’t Tell Good Cops From the Bad During Capitol Riot https://t.co/FTZqtTQCzY,AOC
1/16/2021 19:07,1.35052E+18,@AOC Maaaaybe we should wait to see how far the MAGA cult takes things during the inauguration. Then we can get back to normal.,AOC
1/16/2021 19:07,1.35052E+18,@AOC Look what you accomplished for Goya. They named you employee of the month! Way to go AOC! https://t.co/yBNpav0JHv,AOC
1/16/2021 19:07,1.35052E+18,@Dilzylla @Quality_JWC @SloneKandy @PhotoMojoEye @AOC this person is showing you how severe regulations on abortion… https://t.co/oMwoIm9eWV,AOC
1/16/2021 19:07,1.35052E+18,"#Media morons keep elevating #FraudSquad ""JUST US"" DEMS like #AlwaysOnCamera AOC as ""smart Dem heroes"" when the tru… https://t.co/aKHHmchK6R",AOC
1/16/2021 19:07,1.35052E+18,"RT @mmpadellan: @AOC @Susan_M65 @HawleyMO Josh Hawley, Ted Cruz, and the rest of the insurrectionist Sedition Caucus MUST be removed. PERIO…",AOC
1/16/2021 19:07,1.35052E+18,"RT @sean_gulleyryan: @DeanBrowningPA @AOC Republicans: ""Work hard, and you can become successful!""
AOC: *Works hard and becomes successful""…",AOC
1/16/2021 19:07,1.35052E+18,@mychal3ts @AOC Kind of hard to come to any other conclusion. Too bad if that hurts feelings.,AOC
1/16/2021 19:07,1.35052E+18,@Crystal74233523 @LauraH_Actor @JoshuaH6X7is42 @AOC 😂,AOC
1/16/2021 19:07,1.35052E+18,@AOC Negative Ghost Rider.....,AOC
1/16/2021 19:07,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:07,1.35052E+18,RT @ProFreeMarkets: @AOC https://t.co/g0m8oSvKti,AOC
1/16/2021 19:07,1.35052E+18,"@_thelocalmoron @meowmeowmia @EmmaVigeland @briebriejoy “Make them uncomfortable”, AOC.

Stop being children. If th… https://t.co/0B2yxajYed",AOC
1/16/2021 19:07,1.35052E+18,RT @rscook: this bear is clearly a social democrat  @AOC 🐻  https://t.co/5i3BSNVLD7,AOC
1/16/2021 19:07,1.35052E+18,RT @Blueeeyedguy830: @ArianehSajadi @AOC I think it's time to start naming the seditionists who gave the tours,AOC
1/16/2021 19:07,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:07,1.35052E+18,@AOC I promise and declare that I didn’t give any capitol tours either,AOC
1/16/2021 19:07,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:07,1.35052E+18,RT @lavern_spicer: I’m a cosmetologist and I’m far more qualified for leadership positions than @AOC.,AOC
1/16/2021 19:07,1.35052E+18,RT @davidmweissman: @taradublinrocks @Sky_Lee_1 @FBIWFO @DebraMessing @BillyBaldwin @Eleven_Films @DrEricDing @RoArquette @AuthorKimberley…,AOC
1/16/2021 19:07,1.35052E+18,Who will the left bully when Trump is out? They will probably attack each other. AOC is already going after Biden 😂 #BidenHarris #AOC,AOC
1/16/2021 19:07,1.35052E+18,@mintiergum @AOC All I said was “too busy serving drinks” telling me I’m offended by what? The dumb donkey in congress?,AOC
1/16/2021 19:06,1.35052E+18,@theo_farms But it’s not AOC it’s @ AOC,AOC
1/16/2021 19:06,1.35052E+18,@bigbacon20 @SloneKandy @Quality_JWC @PhotoMojoEye @AOC It’s literally spelled out in the name. It’s being for the… https://t.co/N67ZM7ay1S,AOC
1/16/2021 19:06,1.35052E+18,@ThatsABadEyedea @DeanBrowningPA @laurenboebert @SpeakerPelosi @AOC Dean Browning doesn't have constituents. He ran… https://t.co/auD3v3w3lV,AOC
1/16/2021 19:06,1.35052E+18,@LucienBlichar @LiberallyHappy @AOC @RESlST45 I'm not defending any particular execution either. I simply think the… https://t.co/RLbdgxmX7c,AOC
1/16/2021 19:06,1.35052E+18,"RT @AOC: I don’t want to hear these coup-supporting GOP talk about “blue lives” ever again.

They never cared about safety.
Never cared abo…",AOC
1/16/2021 19:06,1.35052E+18,"@AOC If someone doesn’t respect life enough to take another’s, why should tax payers respect their life enough to h… https://t.co/VDpnjkqR99",AOC
1/16/2021 19:06,1.35052E+18,"@DanVMaul OUR FAILURE to elect more Progressives is why M4A has not been passed, yet Dore tells us with a straight… https://t.co/fExvWnFmqp",AOC
1/16/2021 19:06,1.35052E+18,@JoshieLover @AOC This is child abuse.,AOC
1/16/2021 19:06,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:06,1.35052E+18,RT @StupidDust: @stillgray I'm a proud small business owner. I wouldn't be able to stay afloat if the minimum wage was raised that much lik…,AOC
1/16/2021 19:06,1.35052E+18,"@AOC If we're concerned about innocent people dying, then we really should start with abolishing abortion.",AOC
1/16/2021 19:06,1.35052E+18,RT @TJLakers01: AOC is so dumb she bought a airline ticket to the state of Washington for the inauguration instead of DC lol,AOC
1/16/2021 19:06,1.35052E+18,@Fulminare4 @godzefir @simp4usoppsabs @MrGeneralWill @AOC ive heard of no dem who supports it up to 9 months ever.… https://t.co/1eSOSSkxiG,AOC
1/16/2021 19:06,1.35052E+18,@AOC AOC ain’t nothin but another NY loud mouth,AOC
1/16/2021 19:06,1.35052E+18,@AOC They just keep showing how horrible they are. It's #Deplorable,AOC
1/16/2021 19:06,1.35052E+18,"RT @davidsirota: “$2,000 means $2,000. $2,000 does not mean $1,400.” - @AOC https://t.co/PTGv76XK4a",AOC
1/16/2021 19:06,1.35052E+18,RT @rscook: this bear is clearly a social democrat  @AOC 🐻  https://t.co/5i3BSNVLD7,AOC
1/16/2021 19:06,1.35052E+18,"RT @MondaireJones: Not only did I not give a Capitol tour last week, but seems weird to give one the day before a violent insurrection by t…",AOC
1/16/2021 19:06,1.35052E+18,"RT @hunterw: .@AOC: ""Mark Zuckerberg and Facebook bear partial responsibility for Wednesday's events. Period.""",AOC
1/16/2021 19:06,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:06,1.35052E+18,"@VeraLuzius @Django7 @Mmmmmmichell @AOC Let's see, there was the man that burned a girl and her parents in a car. T… https://t.co/0CgFzD23Oq",AOC
1/16/2021 19:06,1.35052E+18,@AOC Abolish murder first,AOC
1/16/2021 19:06,1.35052E+18,RT @rscook: this bear is clearly a social democrat  @AOC 🐻  https://t.co/5i3BSNVLD7,AOC
1/16/2021 19:06,1.35052E+18,@Dilzylla @SloneKandy @Quality_JWC @PhotoMojoEye @AOC hell to the no. adoption still requires a women to go through… https://t.co/o40TLxjv7v,AOC
1/16/2021 19:06,1.35052E+18,"RT @_darkta_: //AOC SPOILERS//

There is no greater honor, than having the chance to be your brother once again
#breathofthewild #ageofcala…",AOC
1/16/2021 19:06,1.35052E+18,"@notasubject @AOC It’s part of law, it’s not vengeance!",AOC
1/16/2021 19:06,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:06,1.35052E+18,RT @jenelaina: @AOC Why would anyone give tours during a pandemic anyway- oh yeah. https://t.co/M1CLsi2mVM,AOC
1/16/2021 19:06,1.35052E+18,@PhotoMojoEye @Breadnbutters @AOC Of course not. It would end the killing of wrongly convicted people.,AOC
1/16/2021 19:06,1.35052E+18,@murphy_jorden @AOC How does literally studying government and its literal functionality distort your view on gover… https://t.co/4LWyEllSeb,AOC
1/16/2021 19:06,1.35052E+18,@DeanBrowningPA @laurenboebert @SpeakerPelosi @AOC Your pastor must be so proud of your petulant immaturity.,AOC
1/16/2021 19:06,1.35052E+18,RT @kawulf: The Architect of the Capitol's office @USCapitol does so much impt and expert work.  Their blog is regularly fascinating (histo…,AOC
1/16/2021 19:06,1.35052E+18,RT @shaun_vids: i disagree with aoc (and sanders) about a lot of stuff and wish they did things differently. but also it isnt really their…,AOC
1/16/2021 19:06,1.35052E+18,RT @CRDtw33ts: Excellent read. “A political tactic is only as moral as it is effective.” https://t.co/FXyWItSRHc,AOC
1/16/2021 19:06,1.35052E+18,@DeanBrowningPA @laurenboebert @SpeakerPelosi @AOC GENIUS COMMENT HAHA! YOU REALLY GOT HER THERE FOR HAVING A JOB!,AOC
1/16/2021 19:06,1.35052E+18,RT @sjdemas: Seems one thing driving the podcast bros to turn on AOC is that there's no great avenue for them to win higher office. Deep bl…,AOC
1/16/2021 19:06,1.35052E+18,@Quality_JWC @bigbacon20 @SloneKandy @PhotoMojoEye @AOC What does Pakistan have to do with anything,AOC
1/16/2021 19:06,1.35052E+18,@AOC @Jamie_Margolin Can you have a gentle word with our government please?,AOC
1/16/2021 19:06,1.35052E+18,"@AOC @SteeOne what about ""Abolish ICE?"" not any more?",AOC
1/16/2021 19:06,1.35052E+18,"@AOC Respectfully don’t agree.  Guilty beyond a shadow of a doubt, violent crime....",AOC
1/16/2021 19:06,1.35052E+18,@LaddEveritt @AOC @AOC has no power! She’s just annoying that’s why @JoeBiden will not implement any of her silly i… https://t.co/jQZCyqe9d0,AOC
1/16/2021 19:06,1.35052E+18,"RT @hunterw: .@AOC: ""Mark Zuckerberg and Facebook bear partial responsibility for Wednesday's events. Period.""",AOC
1/16/2021 19:06,1.35052E+18,"imagine a firefighter coming up to a burning building and saying ""Wow somebody needs to stop this"" https://t.co/4zbjIfGYTI",AOC
1/16/2021 19:06,1.35052E+18,@FeastOfBeast @JStein_WaPo @AOC I totally agree,AOC
1/16/2021 19:06,1.35052E+18,@AOC Even for white supremacists?,AOC
1/16/2021 19:06,1.35052E+18,@toddstarnes @AOC https://t.co/MOqttkss4p,AOC
1/16/2021 19:06,1.35052E+18,@AOC Love you lots!,AOC
1/16/2021 19:06,1.35052E+18,@Gus_802 Why is AOC illiterate as well as innumerate. I remember when she arrived at the Capitol bragging about her… https://t.co/kQoEnnc8Ik,AOC
1/16/2021 19:06,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:06,1.35052E+18,"RT @AOC: Last January I was sworn in for my first term in Congress.

So, what have we accomplished since then?

Let’s take 2(ish) minutes t…",AOC
1/16/2021 19:06,1.35052E+18,@GNeverfear @vin_sane13 @avamariegeorge2 @AOC @hester_hen Be racist,AOC
1/16/2021 19:06,1.35052E+18,"@johniadarola @AOC @IlhanMN When is the Murdoch empire going to be shamed into terminating    this snivelling, snar… https://t.co/7xZ5UZpvZ1",AOC
1/16/2021 19:06,1.35052E+18,@patrickcurl @CodyTidwell9 @AOC This is what the modern day Republican Party had been doing. All because they are a… https://t.co/wvqCOqZPTF,AOC
1/16/2021 19:06,1.35052E+18,@PhotoMojoEye @guiltylily @AOC Until science figures out a way for us men to carry the fetus. How about we give all… https://t.co/59EPquDXJ7,AOC
1/16/2021 19:06,1.35052E+18,【編譯】大亨見川普軍管或動用平叛法？左媒報導可信嗎？女眾議員借川普上位，變臉成內訌干將；彈劾交鋒 佩洛西未定何時遞參院；馬州進緊急狀態，2萬兵駐華府，國家廣場全關；AOC張貼抗議須知ZR |阿波羅網 https://t.co/ueD0WUuwje,AOC
1/16/2021 19:06,1.35052E+18,RT @AceRealityCheck: @SpeakerPelosi @HouseDemocrats @TheDemocrats @TheDemCoalition @OurRevolution @BernieSanders @SenSchumer @AOC @JimClybu…,AOC
1/16/2021 19:05,1.35052E+18,I'll delete all my social media and disavow my beliefs if AOC gives me the Gawk Gawk 3000.,AOC
1/16/2021 19:05,1.35052E+18,@AOC 1st abolish the death penalty for an unborn baby,AOC
1/16/2021 19:05,1.35052E+18,"@dadsturbed @davidmweissman @AOC I imagine they have an extensive CCTV and video recording system, both inside and… https://t.co/RcKnLey44a",AOC
1/16/2021 19:05,1.35052E+18,"RT @bettyaberlin: keep  on, @DrBiden  @RepValDemings @RepKatiePorter  @AOC hers is testimony we want to hear #FreeRealityWinner https://t.c…",AOC
1/16/2021 19:05,1.35052E+18,"RT @AOC: Last January I was sworn in for my first term in Congress.

So, what have we accomplished since then?

Let’s take 2(ish) minutes t…",AOC
1/16/2021 19:05,1.35052E+18,@maxleonca @bmiosi @hunterw @AOC Maybe social media companies should be regulated like phone companies as public utilities.,AOC
1/16/2021 19:05,1.35052E+18,@LucienBlichar @LiberallyHappy @AOC @RESlST45 Yeah I saw it after.,AOC
1/16/2021 19:05,1.35052E+18,"@AOC No sympathies for proven  murderers and rapists.

They should have abolished themselves from taking someone's children away",AOC
1/16/2021 19:05,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:05,1.35052E+18,"""You cannot build anything on the foundations of caste. 

You cannot build up a nation, you cannot build up a moral… https://t.co/OuahpSdFp4",AOC
1/16/2021 19:05,1.35052E+18,RT @janschakowsky: Nor did I https://t.co/6QxGB3JCas,AOC
1/16/2021 19:05,1.35052E+18,then do something about it that’s literally ur job https://t.co/PzjL8u72BJ,AOC
1/16/2021 19:05,1.35052E+18,@AOC @rosariodawson Racist.,AOC
1/16/2021 19:05,1.35052E+18,RT @sallyhunt666: @ProtectTisse @badvibesnochill Dr Cornel West is in an entirely different league than temper tantrum grifter child Jimmy…,AOC
1/16/2021 19:05,1.35052E+18,@AOC https://t.co/YnZk1B9w9C,AOC
1/16/2021 19:05,1.35052E+18,RT @KikkiPlanet: I sometimes think what the American far right is angriest about is that the left were right. The centre was right. Hillary…,AOC
1/16/2021 19:05,1.35052E+18,@AOC ok so do it https://t.co/zRzRIPvp4T,AOC
1/16/2021 19:05,1.35052E+18,RT @TikkitaviRikki: @SteveBrant @betsy_klein @abdallahcnn @TimothyDSnyder @JYSexton @MalcolmNance @GenMhayden @BeauTFC @sarahkendzior @Amy_…,AOC
1/16/2021 19:05,1.35052E+18,"@KeightisGreight @KevinHa47654768 @AOC Abolish special appeals then. If they're incontrovertibly guilty, be done with it.",AOC
1/16/2021 19:05,1.35052E+18,Et lisez ceci ⬇️ pour sortir d’une vision binaire de la société en général et de l’américaine en particulier… https://t.co/S00kjnQxsD,AOC
1/16/2021 19:05,1.35052E+18,RT @swift_ca: @AOC 10 people got the death penalty on Trump's watch.  You pro life supporters are good with that?,AOC
1/16/2021 19:05,1.35052E+18,@AOC @rosariodawson Communist.,AOC
1/16/2021 19:05,1.35052E+18,RT @SteveBrant: @betsy_klein @abdallahcnn Special meeting at White House taking place now! What is Trump planning? @TimothyDSnyder @JYSexto…,AOC
1/16/2021 19:05,1.35052E+18,"@David__M__W @MondaireJones @AOC Filibuster reform can help here without fully abolishing it.

The larger problem i… https://t.co/sD8Nw99G7S",AOC
1/16/2021 19:05,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:05,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:05,1.35052E+18,"@AOC @HawleyMO So you are a white supremacist,  AOC? https://t.co/QPPqs7rDxV",AOC
1/16/2021 19:05,1.35052E+18,@mytwocentsintx @johnrobertgage @AOC You didn't answer the question. Why the bias of assuming people commit fraud f… https://t.co/P5HBc02xmd,AOC
1/16/2021 19:05,1.35052E+18,@Dilzylla @SloneKandy @Quality_JWC @PhotoMojoEye @AOC apparently you have no idea what pro choice is.,AOC
1/16/2021 19:05,1.35052E+18,RT @judahelise: YOU ARE A MEMBER OF CONGRESS BRO YOU DO IT,AOC
1/16/2021 19:05,1.35052E+18,"RT @ponsford_mike: @AOC @vicky8651 So, who were the members of Congress who did give tours?",AOC
1/16/2021 19:05,1.35052E+18,@Trekk12 @AOC @CollinMurr That’s what we did,AOC
1/16/2021 19:05,1.35052E+18,@MmmKay57063726 @AOC Snowflake,AOC
1/16/2021 19:05,1.35052E+18,@toddstarnes @AOC The right has little regard for thoughtful analysis. January 6th the mob shattered the windows an… https://t.co/AMvCz9XmMJ,AOC
1/16/2021 19:05,1.35052E+18,"Più condanne federali eseguite negli ultimi 6 mesi che nei precedenti 60 anni.
Una scia di tredici cadaveri, oltre… https://t.co/lDFSXeN6nv",AOC
1/16/2021 19:05,1.35052E+18,@ProtectTisse @badvibesnochill Dr Cornel West is in an entirely different league than temper tantrum grifter child… https://t.co/wAVEemvgDH,AOC
1/16/2021 19:05,1.35052E+18,"@retromodern2 @AOC @HawleyMO No, my silence indicates I don't spend a lot of time on social media moron. 

People o… https://t.co/QaG3OZsC4K",AOC
1/16/2021 19:05,1.35052E+18,"@MillennialOther @MattyThrice @lee_bail83 @AOC Join us classical liberals in the wild, Meara. https://t.co/Z74BeuxzRo",AOC
1/16/2021 19:05,1.35052E+18,RT @jasminerocha: Yo. Everyone watch @AOC  Instagram live. Here’s a clip of the whole dang truth. https://t.co/79UU8RqNlu,AOC
1/16/2021 19:05,1.35052E+18,😐 https://t.co/jAZley0nwJ,AOC
1/16/2021 19:05,1.35052E+18,@AOC Abolish trump!,AOC
1/16/2021 19:05,1.35052E+18,@BLovaney @rgdtaggart @vw1610 @RobertKennedyJr @AOC That was the umnibus spending bill. Not COVID relief.,AOC
1/16/2021 19:05,1.35052E+18,@Dilzylla @bigbacon20 @SloneKandy @PhotoMojoEye @AOC https://t.co/dntMyogF0N,AOC
1/16/2021 19:05,1.35052E+18,@AOC I wonder why prison is called Correction Facility if you gonna use it as a life long accomodations for those w… https://t.co/1OOX41atCB,AOC
1/16/2021 19:05,1.35052E+18,RT @judahelise: YOU ARE A MEMBER OF CONGRESS BRO YOU DO IT,AOC
1/16/2021 19:05,1.35052E+18,@RashidaTlaib @AOC And now you are lying about this and claiming Biden came down. It’s your pinned tweet!,AOC
1/16/2021 19:05,1.35052E+18,"@daviddoel the difference is people like Jimmy gave AOC platforms to campaign on before they were anyone, and the c… https://t.co/rbGxoknjRt",AOC
1/16/2021 19:04,1.35052E+18,"RT @AOC: Oh - you’re accusing me of lying?

Isn’t this you? Your campaign sent out this fundraising message as people were sieging the Capi…",AOC
1/16/2021 19:04,1.35052E+18,@JoeDeFilippo_ @AOC https://t.co/bMx9NIZepE,AOC
1/16/2021 19:04,1.35052E+18,@szuch123 @AOC Being in American prisons which are notoriously awful,AOC
1/16/2021 19:04,1.35052E+18,@magee_angus @ericlo @RepBarbaraLee @justicedems @AOC It used to be Americans that bought bonds.,AOC
1/16/2021 19:04,1.35052E+18,just fyi @AOC’s birthday is 10/13/89 so she will be 35 years old by the next presidential election 🤷🏻‍♀️ 🤔,AOC
1/16/2021 19:04,1.35052E+18,@craig_steger @AOC Now you know you're not telling the truth.,AOC
1/16/2021 19:04,1.35052E+18,"RT @gerardfiloche: @Pr_Logos @AOC_media avec Macron y'avait pas de gel, pas de masques, pas de seringues, pas de pousse-seringues, pas de b…",AOC
1/16/2021 19:04,1.35052E+18,RT @janschakowsky: Nor did I,AOC
1/16/2021 19:04,1.35052E+18,"RT @AOC: I don’t want to hear these coup-supporting GOP talk about “blue lives” ever again.

They never cared about safety.
Never cared abo…",AOC
1/16/2021 19:04,1.35052E+18,"@KumarsSalehi @aoc has a ""You've got something to say to me Tucker? Say it to my face"" look going on",AOC
1/16/2021 19:04,1.35052E+18,@LucienBlichar @LiberallyHappy @AOC @RESlST45 Your 1st argument was comparing death pen. to self defense. I said th… https://t.co/yaer8aQXiu,AOC
1/16/2021 19:04,1.35052E+18,"RT @davenewworld_2: @AOC @HawleyMO No Hawley, no KKK, no fascist USA",AOC
1/16/2021 19:04,1.35052E+18,Abolish now!!!! All lives are precious. Who is ANYONE to play “God?” Making an excuse for murder is the most danger… https://t.co/rnVOFJHGW5,AOC
1/16/2021 19:04,1.35052E+18,@Stacie4Truth @mcmaxxerson @LordKissypants @AOC C'mon in....grammar queen.,AOC
1/16/2021 19:04,1.35052E+18,@AOC_Malko @Hak3F Nan mais pour voir pour recruter,AOC
1/16/2021 19:04,1.35052E+18,"RT @AOC: Hey Sen @HawleyMO, I hate to break it to you, but this is, in fact, you.

You raised your fist in solidarity with white supremacis…",AOC
1/16/2021 19:04,1.35052E+18,RT @murray_nyc: @AOC @HawleyMO Don't ever expect any type of honesty or integrity from a senator who actively attempted to undermine the el…,AOC
1/16/2021 19:04,1.35052E+18,".@AOC is on here blaming Mark Zuckerberg &amp; @Facebook for last week's riots. There's some truth to that, but not nea… https://t.co/gxRXtsiM5P",AOC
1/16/2021 19:04,1.35052E+18,"@ElizabethWydra @AshaRangappa_ @aoc has a ""You've got something to say to me Tucker? Say it to my face"" look going on",AOC
1/16/2021 19:04,1.35052E+18,RT @emipon244: Regency style Impa and Zelda 🎀 (based off of aoc/botw) #legendofzelda https://t.co/mnuLvaeUUr,AOC
1/16/2021 19:04,1.35052E+18,RT @aClassicLiberal: What AOC means with white supremacists is white workingclass churchgoing GOP voters. For deprogram read re-education c…,AOC
1/16/2021 19:04,1.35052E+18,RT @robertfr69: @TikkitaviRikki @SteveBrant @betsy_klein @abdallahcnn @TimothyDSnyder @JYSexton @MalcolmNance @GenMhayden @BeauTFC @sarahke…,AOC
1/16/2021 19:04,1.35052E+18,@seanhannity SCREW you aoc.,AOC
1/16/2021 19:04,1.35052E+18,@davidmweissman @Sky_Lee_1 @FBIWFO @DebraMessing @BillyBaldwin @Eleven_Films @DrEricDing @RoArquette… https://t.co/NPg3NsbGEz,AOC
1/16/2021 19:04,1.35052E+18,Okay so here is what’s up @DeanBrowningPA I am taller than you and also you are an idiotic Buffon face too small fo… https://t.co/Kvv5r4s5Ds,AOC
1/16/2021 19:04,1.35052E+18,RT @KikkiPlanet: I sometimes think what the American far right is angriest about is that the left were right. The centre was right. Hillary…,AOC
1/16/2021 19:04,1.35052E+18,"@laurenboebert Hi Rep. Lauren Boebert,

Is that your mom, Shawna Bentz, in the left hand photo?

Jan 6, Washington… https://t.co/aZATxSo1hc",AOC
1/16/2021 19:04,1.35052E+18,"@RepBarbaraLee @AOC We need a #new_party, to end the #hate, heal the divide, and focus on getting the #economy open… https://t.co/GJOnOuSLhN",AOC
1/16/2021 19:04,1.35052E+18,"RT @RashidaTlaib: Me and @AOC have the amendment ready. Send the bill back, and we will put in the $2,000 we’ve been fighting for that your…",AOC
1/16/2021 19:04,1.35052E+18,@AOC That’s a false equivalency. I got a Capital tour from my Congressman 3 years ago. I know better than to storm… https://t.co/G38eALcSAZ,AOC
1/16/2021 19:04,1.35052E+18,@AOC You mean to tell me they still haven’t found out who did?! No lawmaker has come forward? That’s crazy.,AOC
1/16/2021 19:04,1.35052E+18,"#AOC 🔥

Alexandria Ocasio-Cortez Shreds Trump’s GOP-Enablers: ""Cowards!"" https://t.co/SwAtyhQWQw via @YouTube",AOC
