Datetime,Tweet Id,Text,User
1/20/2021 16:50,1.35194E+18,RT @JoeBiden: It’s a new day in America.,TheEllenShow
1/20/2021 0:14,1.35168E+18,These are some of my favorite kids we’ve had on the show. https://t.co/ak8jIMAabe,TheEllenShow
1/19/2021 22:30,1.35166E+18,This is one of the most impressive 15-year-olds I have ever met. #TIMEskidoftheyear @GitanjaliaRao https://t.co/z9pOV8eTHz,TheEllenShow
1/19/2021 21:25,1.35164E+18,"Happy birthday, @DollyParton! I love you, and thanks for everything you’re doing to save our world. https://t.co/jBCSZ216iE",TheEllenShow
1/19/2021 18:22,1.3516E+18,.@HowieMandel actually took a call from his doctor in the middle of our interview. https://t.co/JbW3Zx95eQ,TheEllenShow
1/19/2021 0:59,1.35133E+18,#GameofGames is on tonight! Don’t miss the fun at 8/7c on NBC.,TheEllenShow
1/18/2021 21:34,1.35128E+18,You might’ve seen these incredible dancers around New York City during the pandemic. I love them. https://t.co/gQzNMK1Gx8,TheEllenShow
1/18/2021 15:32,1.35119E+18,#MLKDay https://t.co/PaEXj6wpzn,TheEllenShow
1/18/2021 2:11,1.35099E+18,.@JTimberlake told me the name of his new baby! Don’t miss the full interview on my show tomorrow. https://t.co/grBQ9sls0S,TheEllenShow
1/17/2021 19:50,1.35089E+18,See you tomorrow. https://t.co/CWcL1aKABe,TheEllenShow
1/17/2021 17:28,1.35086E+18,"Happy birthday, @BettyMWhite! You’re a miracle in every way.",TheEllenShow
1/17/2021 15:07,1.35082E+18,"Happy birthday, @MichelleObama❤️. I miss you every single day. https://t.co/Ag8dVgPN9Q",TheEllenShow
1/16/2021 22:49,1.35058E+18,"To start your weekend the right way, here’s @Official_tWitch surprising @Malik_Books. #SupportBlackOwnedBusinesses https://t.co/vRlkMnTOAk",TheEllenShow
1/15/2021 19:45,1.35017E+18,"Sending you lots of birthday magic, @DrewBrees. I hope it carries through to this weekend.",TheEllenShow
1/15/2021 18:13,1.35014E+18,Anyone else? https://t.co/ltW4VBI0ta,TheEllenShow
1/14/2021 23:54,1.34987E+18,"I met Kasen today. He gave me THAT look, and so much more. https://t.co/lIw98CKDeL https://t.co/KNFMAs0YcC",TheEllenShow
1/14/2021 20:41,1.34982E+18,Sharing this clip for anyone who’s in the pits. https://t.co/DmCy5H7MQF,TheEllenShow
1/14/2021 20:33,1.34982E+18,"When he shows up as a paramedic, he can say, “I’m here, there’s noooooothing to fear.”",TheEllenShow
1/14/2021 19:17,1.3498E+18,"Have you ever gotten drunk and legally changed your name to Celine Dion? Well, my guest today has. https://t.co/DFqdkp7Hdn",TheEllenShow
1/14/2021 17:56,1.34978E+18,Anybody else think they’re having a great hair day until they see themselves on Zoom?,TheEllenShow
1/14/2021 1:34,1.34953E+18,#MothMask has me completely stumped. Anyone have any thoughts? #TheMaskedDancer,TheEllenShow
1/14/2021 1:21,1.34953E+18,#CottonCandyMask is adorable. #TheMaskedDancer,TheEllenShow
1/14/2021 1:06,1.34952E+18,Loving all of the clues for #ZebraMask! Who could it be? It’s got to be either an athlete or a zebra... #TheMaskedDancer,TheEllenShow
1/14/2021 0:39,1.34952E+18,@1986Webber ❤️,TheEllenShow
1/14/2021 0:06,1.34951E+18,#TheMaskedDancer is back! Tune in tonight at 8/7c on FOX.,TheEllenShow
1/13/2021 22:57,1.34949E+18,@Ghost_Voices ❤️❤️❤️,TheEllenShow
1/13/2021 22:23,1.34948E+18,"Happy birthday, @OfficialJLD. I hope it’s a peach.",TheEllenShow
